epoch,r2,rmse,rpd,rpiq,train_r2,train_rmse,train_rpd,train_rpiq,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25,band_26,band_27,band_28,band_29,band_30,band_31,band_32
890,0.88657,2.9694900512695312,0.9881899952888489,1.0148500204086304,0.90253,0.908270001411438,3.2031500339508057,1.1009999513626099,330,372,515,524,618,776,687,977,1004,1201,1274,1486,1622,1724,2024,2145,2140,2393,2309,2655,2479,2659,2959,2975,3470,3475,3529,3497,3750,3720,3941,4098
900,0.88677,2.9721100330352783,0.9890699982643127,1.0139600038528442,0.90289,0.9065700173377991,3.209160089492798,1.103060007095337,330,373,514,524,618,776,687,977,1004,1202,1275,1486,1623,1725,2024,2145,2140,2393,2309,2654,2479,2660,2959,2975,3470,3474,3529,3497,3749,3720,3941,4102
910,0.88686,2.9731900691986084,0.9894300103187561,1.0135899782180786,0.90298,0.9061400294303894,3.2106499671936035,1.1035799980163574,329,372,514,524,618,776,687,977,1004,1202,1275,1486,1623,1725,2024,2145,2140,2393,2308,2655,2481,2659,2959,2975,3470,3475,3530,3497,3749,3720,3941,4105
920,0.88715,2.977060079574585,0.9907100200653076,1.0122699737548828,0.9024,0.9088799953460693,3.2009999752044678,1.1002600193023682,330,373,514,523,619,776,687,977,1003,1201,1275,1485,1621,1725,2024,2145,2141,2392,2308,2655,2482,2660,2959,2975,3470,3475,3530,3497,3749,3720,3942,4107
930,0.88592,2.960930109024048,0.9853500127792358,1.0177899599075317,0.90265,0.9077200293540955,3.205080032348633,1.1016600131988525,330,373,514,524,619,775,687,977,1004,1200,1275,1485,1621,1725,2023,2145,2140,2393,2308,2654,2483,2659,2959,2975,3470,3474,3531,3498,3749,3719,3942,4108
940,0.88755,2.982330083847046,0.9924700260162354,1.0104899406433105,0.90348,0.9038299918174744,3.2188799381256104,1.106410026550293,330,372,514,523,618,775,687,977,1003,1202,1275,1485,1623,1725,2024,2145,2141,2392,2308,2655,2485,2660,2959,2975,3470,3475,3531,3498,3750,3720,3942,4108
950,0.88711,2.976569890975952,0.9905499815940857,1.0124399662017822,0.90356,0.903469979763031,3.2201499938964844,1.1068400144577026,331,372,514,523,618,776,687,977,1004,1201,1275,1485,1622,1725,2024,2145,2141,2392,2308,2656,2487,2660,2959,2975,3470,3474,3531,3497,3750,3720,3942,4109
960,0.88757,2.982640027999878,0.9925699830055237,1.0103800296783447,0.90323,0.904990017414093,3.2147300243377686,1.1049799919128418,331,373,514,523,619,776,687,977,1003,1201,1275,1485,1622,1725,2024,2145,2140,2393,2308,2654,2487,2660,2959,2975,3470,3475,3531,3498,3750,3720,3943,4111
970,0.88601,2.9620800018310547,0.985729992389679,1.0173900127410889,0.90317,0.9052600264549255,3.2137999534606934,1.1046600341796875,331,373,514,524,619,775,688,977,1004,1201,1275,1485,1624,1725,2024,2145,2140,2393,2308,2654,2487,2660,2959,2975,3470,3474,3532,3497,3749,3720,3942,4112
980,0.88752,2.981920003890991,0.992330014705658,1.0106199979782104,0.90323,0.9050099849700928,3.214669942855835,1.1049599647521973,331,373,514,523,619,776,688,976,1003,1202,1275,1484,1624,1726,2024,2145,2141,2392,2308,2654,2487,2660,2959,2975,3470,3475,3533,3497,3750,3719,3943,4111
990,0.88642,2.9674899578094482,0.987529993057251,1.0155400037765503,0.90363,0.9031400084495544,3.221329927444458,1.1072499752044678,332,373,514,524,619,775,688,976,1004,1201,1275,1485,1623,1726,2024,2145,2140,2393,2308,2654,2489,2660,2959,2975,3470,3474,3533,3497,3749,3719,3943,4113
